SRC_random Query: Small,Depth,BBoxes,Data Size
"[57673, 334569, 104288, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[95251, 296639, 141866, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[267951, 149363, 314566, 195978]",1,"[69337, 9783, 474275, 219328]",309
"[117088, 352168, 163703, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[204652, 329384, 251267, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[397196, 72583, 443811, 119198]",1,"[69337, 9783, 474275, 219328]",309
"[305344, 237049, 351959, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[26515, 66628, 73130, 113243]",0,"[8117, 9783, 474275, 219328]",617
"[242521, 375318, 289136, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[379784, 320306, 426399, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[268206, 336736, 314821, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[408667, 422322, 455282, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[96361, 228758, 142976, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[56592, 149371, 103207, 195986]",1,"[42574, 9783, 114520, 219328]",308
"[322324, 162045, 368939, 208660]",1,"[69337, 9783, 474275, 219328]",309
"[17056, 94751, 63671, 141366]",1,"[8117, 9783, 69337, 219328]",308
"[182427, 378161, 229042, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[292720, 409692, 339335, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[183422, 151385, 230037, 198000]",1,"[69337, 9783, 474275, 219328]",309
"[310109, 265052, 356724, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[111545, 325251, 158160, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[243614, 306104, 290229, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[111526, 270134, 158141, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[45248, 46730, 91863, 93345]",1,"[42574, 9783, 114520, 219328]",308
"[154750, 136521, 201365, 183136]",1,"[69337, 9783, 474275, 219328]",309
"[402396, 382416, 449011, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[423866, 260429, 470481, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[425995, 190189, 472610, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[138905, 57118, 185520, 103733]",1,"[69337, 9783, 474275, 219328]",309
"[328286, 178824, 374901, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[260405, 426888, 307020, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[80068, 183946, 126683, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[287917, 353454, 334532, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[303603, 108241, 350218, 154856]",1,"[69337, 9783, 474275, 219328]",309
"[267590, 80991, 314205, 127606]",1,"[69337, 9783, 474275, 219328]",309
"[185998, 120007, 232613, 166622]",1,"[69337, 9783, 474275, 219328]",309
"[342909, 65816, 389524, 112431]",1,"[69337, 9783, 474275, 219328]",309
"[119789, 206619, 166404, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[247355, 84739, 293970, 131354]",1,"[69337, 9783, 474275, 219328]",309
"[255787, 144378, 302402, 190993]",1,"[69337, 9783, 474275, 219328]",309
"[374711, 13655, 421326, 60270]",1,"[69337, 9783, 474275, 219328]",309
"[23269, 116132, 69884, 162747]",0,"[8117, 9783, 474275, 219328]",617
"[81991, 135642, 128606, 182257]",1,"[69337, 9783, 474275, 219328]",309
"[411797, 329757, 458412, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[178843, 355472, 225458, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[129863, 108077, 176478, 154692]",1,"[69337, 9783, 474275, 219328]",309
"[343599, 240714, 390214, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[160549, 256515, 207164, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[270416, 407169, 317031, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[227615, 133129, 274230, 179744]",1,"[69337, 9783, 474275, 219328]",309
"[168227, 132058, 214842, 178673]",1,"[69337, 9783, 474275, 219328]",309
"[204972, 51274, 251587, 97889]",1,"[69337, 9783, 474275, 219328]",309
"[91290, 414705, 137905, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[44717, 211582, 91332, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[187414, 50298, 234029, 96913]",1,"[69337, 9783, 474275, 219328]",309
"[12423, 373262, 59038, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[24374, 81551, 70989, 128166]",0,"[8117, 9783, 474275, 219328]",617
"[401906, 207683, 448521, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[159642, 228579, 206257, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[110749, 276578, 157364, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[243282, 64453, 289897, 111068]",1,"[69337, 9783, 474275, 219328]",309
"[55969, 344129, 102584, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[290541, 93299, 337156, 139914]",1,"[69337, 9783, 474275, 219328]",309
"[68579, 195630, 115194, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[136084, 304608, 182699, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[337131, 168642, 383746, 215257]",1,"[69337, 9783, 474275, 219328]",309
"[192782, 110383, 239397, 156998]",1,"[69337, 9783, 474275, 219328]",309
"[362688, 28200, 409303, 74815]",1,"[69337, 9783, 474275, 219328]",309
"[212534, 97191, 259149, 143806]",1,"[69337, 9783, 474275, 219328]",309
"[404755, 156533, 451370, 203148]",1,"[69337, 9783, 474275, 219328]",309
"[247391, 371582, 294006, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[93516, 227029, 140131, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[337278, 146093, 383893, 192708]",1,"[69337, 9783, 474275, 219328]",309
"[52478, 322761, 99093, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[308942, 161749, 355557, 208364]",1,"[69337, 9783, 474275, 219328]",309
"[74688, 75757, 121303, 122372]",1,"[69337, 9783, 474275, 219328]",309
"[97029, 210283, 143644, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[31168, 229007, 77783, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[170347, 313009, 216962, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[403778, 57941, 450393, 104556]",1,"[69337, 9783, 474275, 219328]",309
"[219366, 173337, 265981, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[292500, 284686, 339115, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[426704, 21767, 473319, 68382]",1,"[69337, 9783, 474275, 219328]",309
"[159503, 103922, 206118, 150537]",1,"[69337, 9783, 474275, 219328]",309
"[26167, 415533, 72782, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[275133, 15869, 321748, 62484]",1,"[69337, 9783, 474275, 219328]",309
"[301730, 416833, 348345, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[190794, 161306, 237409, 207921]",1,"[69337, 9783, 474275, 219328]",309
"[306867, 267486, 353482, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[260326, 19639, 306941, 66254]",1,"[69337, 9783, 474275, 219328]",309
"[49335, 270643, 95950, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[160959, 427035, 207574, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[294053, 335199, 340668, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[312974, 34919, 359589, 81534]",1,"[69337, 9783, 474275, 219328]",309
"[155212, 264743, 201827, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[239265, 97700, 285880, 144315]",1,"[69337, 9783, 474275, 219328]",309
"[384165, 137709, 430780, 184324]",1,"[69337, 9783, 474275, 219328]",309
"[14950, 269272, 61565, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[32807, 423326, 79422, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[188219, 353789, 234834, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[241344, 89401, 287959, 136016]",1,"[69337, 9783, 474275, 219328]",309
"[70064, 61699, 116679, 108314]",1,"[69337, 9783, 474275, 219328]",309
"[101717, 336143, 148332, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[225993, 80611, 272608, 127226]",1,"[69337, 9783, 474275, 219328]",309
"[35663, 223033, 82278, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[223154, 137912, 269769, 184527]",1,"[69337, 9783, 474275, 219328]",309
"[344158, 95322, 390773, 141937]",1,"[69337, 9783, 474275, 219328]",309
"[198670, 104171, 245285, 150786]",1,"[69337, 9783, 474275, 219328]",309
"[51515, 340445, 98130, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[40615, 76454, 87230, 123069]",0,"[8117, 9783, 474275, 219328]",617
"[322288, 83875, 368903, 130490]",1,"[69337, 9783, 474275, 219328]",309
"[322382, 161584, 368997, 208199]",1,"[69337, 9783, 474275, 219328]",309
"[128708, 294709, 175323, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[413254, 105965, 459869, 152580]",1,"[69337, 9783, 474275, 219328]",309
"[411660, 140210, 458275, 186825]",1,"[69337, 9783, 474275, 219328]",309
"[106804, 10986, 153419, 57601]",1,"[69337, 9783, 474275, 219328]",309
"[9243, 232424, 55858, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[64194, 306455, 110809, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[289027, 186289, 335642, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[115093, 115855, 161708, 162470]",1,"[69337, 9783, 474275, 219328]",309
"[39521, 295609, 86136, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[19628, 155892, 66243, 202507]",1,"[8117, 9783, 69337, 219328]",308
"[341900, 380589, 388515, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[72960, 178431, 119575, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[308842, 194620, 355457, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[56974, 425199, 103589, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[112961, 178807, 159576, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[310538, 274155, 357153, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[136577, 140776, 183192, 187391]",1,"[69337, 9783, 474275, 219328]",309
"[152436, 172129, 199051, 218744]",1,"[69337, 9783, 474275, 219328]",309
"[380047, 251994, 426662, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[13818, 303298, 60433, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[293952, 161454, 340567, 208069]",1,"[69337, 9783, 474275, 219328]",309
"[201303, 191983, 247918, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[302438, 135705, 349053, 182320]",1,"[69337, 9783, 474275, 219328]",309
"[33446, 409171, 80061, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[225675, 369008, 272290, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[386404, 354860, 433019, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[303983, 36007, 350598, 82622]",1,"[69337, 9783, 474275, 219328]",309
"[73852, 161731, 120467, 208346]",1,"[69337, 9783, 474275, 219328]",309
"[402112, 333829, 448727, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[259821, 395019, 306436, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[13949, 420138, 60564, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[169228, 292388, 215843, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[48205, 69120, 94820, 115735]",1,"[42574, 9783, 114520, 219328]",308
"[131787, 267132, 178402, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[34626, 32985, 81241, 79600]",0,"[8117, 9783, 474275, 219328]",617
"[331062, 205394, 377677, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[107758, 172842, 154373, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[227561, 263951, 274176, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[205358, 351769, 251973, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[73283, 243218, 119898, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[81976, 301569, 128591, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[299323, 287267, 345938, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[63216, 23858, 109831, 70473]",1,"[42574, 9783, 114520, 219328]",308
"[292128, 150814, 338743, 197429]",1,"[69337, 9783, 474275, 219328]",309
"[338051, 21495, 384666, 68110]",1,"[69337, 9783, 474275, 219328]",309
"[265981, 396270, 312596, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[58327, 196076, 104942, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[59621, 365006, 106236, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[74504, 38272, 121119, 84887]",1,"[69337, 9783, 474275, 219328]",309
"[116248, 27295, 162863, 73910]",1,"[69337, 9783, 474275, 219328]",309
"[101291, 44952, 147906, 91567]",1,"[69337, 9783, 474275, 219328]",309
"[302197, 254364, 348812, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[311803, 360516, 358418, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[376810, 219493, 423425, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[247622, 105004, 294237, 151619]",1,"[69337, 9783, 474275, 219328]",309
"[178331, 273949, 224946, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[307693, 115199, 354308, 161814]",1,"[69337, 9783, 474275, 219328]",309
"[342177, 307105, 388792, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[306260, 118366, 352875, 164981]",1,"[69337, 9783, 474275, 219328]",309
"[238731, 240144, 285346, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[410726, 284261, 457341, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[114997, 15880, 161612, 62495]",1,"[69337, 9783, 474275, 219328]",309
"[10828, 360964, 57443, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[302521, 422788, 349136, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[425594, 337527, 472209, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[415976, 22212, 462591, 68827]",1,"[69337, 9783, 474275, 219328]",309
"[133470, 207647, 180085, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[18533, 421073, 65148, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[375156, 393131, 421771, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[74008, 25505, 120623, 72120]",1,"[69337, 9783, 474275, 219328]",309
"[379710, 105147, 426325, 151762]",1,"[69337, 9783, 474275, 219328]",309
"[160414, 385686, 207029, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[198698, 130622, 245313, 177237]",1,"[69337, 9783, 474275, 219328]",309
"[38176, 261280, 84791, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[184388, 417433, 231003, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[250413, 305697, 297028, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[333185, 132703, 379800, 179318]",1,"[69337, 9783, 474275, 219328]",309
"[276131, 388319, 322746, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[181465, 173051, 228080, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[150359, 197044, 196974, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[83599, 316044, 130214, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[59985, 16741, 106600, 63356]",1,"[42574, 9783, 114520, 219328]",308
"[238456, 33628, 285071, 80243]",1,"[69337, 9783, 474275, 219328]",309
"[180553, 392762, 227168, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[71181, 356865, 117796, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[116394, 75560, 163009, 122175]",1,"[69337, 9783, 474275, 219328]",309
"[104260, 324525, 150875, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[310157, 401798, 356772, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[58101, 296609, 104716, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[69545, 418426, 116160, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[194943, 157133, 241558, 203748]",1,"[69337, 9783, 474275, 219328]",309
"[80427, 304906, 127042, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[153194, 378463, 199809, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[141070, 337903, 187685, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[25458, 189116, 72073, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[207435, 419817, 254050, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[251636, 172807, 298251, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[88837, 99618, 135452, 146233]",1,"[69337, 9783, 474275, 219328]",309
"[395267, 270399, 441882, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[271569, 82444, 318184, 129059]",1,"[69337, 9783, 474275, 219328]",309
"[230054, 383833, 276669, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[111312, 136367, 157927, 182982]",1,"[69337, 9783, 474275, 219328]",309
"[54584, 291612, 101199, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[314492, 308722, 361107, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[80300, 256085, 126915, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[273520, 366424, 320135, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[149576, 55957, 196191, 102572]",1,"[69337, 9783, 474275, 219328]",309
"[103765, 324163, 150380, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[21253, 87808, 67868, 134423]",1,"[8117, 9783, 69337, 219328]",308
"[171163, 268634, 217778, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[134918, 104967, 181533, 151582]",1,"[69337, 9783, 474275, 219328]",309
"[418177, 365397, 464792, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[397700, 308049, 444315, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[321171, 204096, 367786, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[281859, 34834, 328474, 81449]",1,"[69337, 9783, 474275, 219328]",309
"[131047, 292515, 177662, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[236756, 292935, 283371, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[266331, 24448, 312946, 71063]",1,"[69337, 9783, 474275, 219328]",309
"[369465, 381249, 416080, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[308820, 12415, 355435, 59030]",1,"[69337, 9783, 474275, 219328]",309
"[357155, 369943, 403770, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[344341, 337152, 390956, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[65158, 125250, 111773, 171865]",1,"[42574, 9783, 114520, 219328]",308
"[35729, 17474, 82344, 64089]",0,"[8117, 9783, 474275, 219328]",617
"[197270, 121392, 243885, 168007]",1,"[69337, 9783, 474275, 219328]",309
"[36090, 370416, 82705, 219328]",0,"[8117, 9783, 474275, 219328]",617
"[255298, 33666, 301913, 80281]",1,"[69337, 9783, 474275, 219328]",309
"[301697, 368936, 348312, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[400491, 136514, 447106, 183129]",1,"[69337, 9783, 474275, 219328]",309
"[143048, 390931, 189663, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[78360, 182767, 124975, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[167176, 124378, 213791, 170993]",1,"[69337, 9783, 474275, 219328]",309
"[238651, 11360, 285266, 57975]",1,"[69337, 9783, 474275, 219328]",309
"[13054, 305599, 59669, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[311804, 142929, 358419, 189544]",1,"[69337, 9783, 474275, 219328]",309
"[242711, 182503, 289326, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[205048, 225412, 251663, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[179803, 139854, 226418, 186469]",1,"[69337, 9783, 474275, 219328]",309
"[24830, 62587, 71445, 109202]",0,"[8117, 9783, 474275, 219328]",617
"[17407, 408775, 64022, 219328]",1,"[8117, 9783, 69337, 219328]",308
"[186676, 261167, 233291, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[336548, 239005, 383163, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[104499, 340781, 151114, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[135911, 58985, 182526, 105600]",1,"[69337, 9783, 474275, 219328]",309
"[41379, 76985, 87994, 123600]",0,"[8117, 9783, 474275, 219328]",617
"[142181, 232300, 188796, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[375540, 15715, 422155, 62330]",1,"[69337, 9783, 474275, 219328]",309
"[67045, 271086, 113660, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[268712, 155109, 315327, 201724]",1,"[69337, 9783, 474275, 219328]",309
"[297412, 420830, 344027, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[316891, 329762, 363506, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[351563, 168992, 398178, 215607]",1,"[69337, 9783, 474275, 219328]",309
"[123457, 394652, 170072, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[70066, 358700, 116681, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[403816, 97463, 450431, 144078]",1,"[69337, 9783, 474275, 219328]",309
"[357318, 348157, 403933, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[77487, 334635, 124102, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[373050, 387006, 419665, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[9924, 91772, 56539, 138387]",1,"[8117, 9783, 69337, 219328]",308
"[65445, 326430, 112060, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[55649, 344654, 102264, 219328]",1,"[42574, 9783, 114520, 219328]",308
"[347542, 307377, 394157, 219328]",1,"[69337, 9783, 474275, 219328]",309
"[302941, 420331, 349556, 219328]",1,"[69337, 9783, 474275, 219328]",309
