SRC_middle Query: Small,Depth,# Hops,BBoxes,Data Size
"[29, 13, 35, 19]",6,6,"[28, 12, 36, 20]",64
"[3, 23, 9, 29]",4,4,"[0, 16, 16, 32]",256
"[25, 52, 31, 58]",6,6,"[24, 52, 32, 60]",64
"[55, 35, 61, 41]",4,4,"[48, 32, 64, 48]",256
"[51, 24, 57, 30]",4,4,"[48, 24, 64, 40]",256
"[6, 7, 12, 13]",5,5,"[4, 0, 12, 16]",128
"[27, 51, 33, 57]",4,4,"[24, 48, 40, 64]",256
"[42, 5, 48, 11]",6,6,"[40, 4, 48, 12]",64
"[52, 14, 58, 20]",6,6,"[52, 12, 60, 20]",64
"[9, 35, 15, 41]",5,5,"[8, 32, 16, 48]",128
"[50, 24, 56, 30]",6,6,"[48, 24, 56, 32]",64
"[56, 40, 62, 46]",6,6,"[56, 40, 64, 48]",64
"[13, 1, 19, 7]",6,6,"[12, 0, 20, 8]",64
"[46, 49, 52, 55]",6,6,"[44, 48, 52, 56]",64
"[39, 17, 45, 23]",4,4,"[32, 16, 48, 32]",256
"[4, 36, 10, 42]",6,6,"[4, 36, 12, 44]",64
"[8, 18, 14, 24]",6,6,"[8, 16, 16, 24]",64
"[17, 46, 23, 52]",6,6,"[16, 44, 24, 52]",64
"[10, 2, 16, 8]",6,6,"[8, 0, 16, 8]",64
"[4, 24, 10, 30]",6,6,"[4, 24, 12, 32]",64
"[15, 4, 21, 10]",4,4,"[8, 0, 24, 16]",256
"[13, 24, 19, 30]",6,6,"[12, 24, 20, 32]",64
"[51, 49, 57, 55]",4,4,"[48, 40, 64, 56]",256
"[28, 1, 34, 7]",6,6,"[28, 0, 36, 8]",64
"[1, 47, 7, 53]",5,5,"[0, 40, 8, 56]",128
"[24, 16, 30, 22]",6,6,"[24, 16, 32, 24]",64
"[13, 55, 19, 61]",5,5,"[12, 48, 20, 64]",128
"[4, 36, 10, 42]",6,6,"[4, 36, 12, 44]",64
"[6, 36, 12, 42]",6,6,"[4, 36, 12, 44]",64
"[34, 58, 40, 64]",6,6,"[32, 56, 40, 64]",64
"[16, 6, 22, 12]",6,6,"[16, 4, 24, 12]",64
"[29, 27, 35, 33]",5,5,"[28, 24, 36, 40]",128
"[20, 13, 26, 19]",6,6,"[20, 12, 28, 20]",64
"[34, 24, 40, 30]",6,6,"[32, 24, 40, 32]",64
"[21, 2, 27, 8]",6,6,"[20, 0, 28, 8]",64
"[27, 54, 33, 60]",4,4,"[24, 48, 40, 64]",256
"[0, 27, 6, 33]",5,5,"[0, 24, 8, 40]",128
"[47, 32, 53, 38]",4,4,"[40, 24, 56, 40]",256
"[32, 38, 38, 44]",6,6,"[32, 36, 40, 44]",64
"[39, 49, 45, 55]",4,4,"[32, 40, 48, 56]",256
"[0, 3, 6, 9]",5,5,"[0, 0, 8, 16]",128
"[0, 14, 6, 20]",6,6,"[0, 12, 8, 20]",64
"[18, 40, 24, 46]",6,6,"[16, 40, 24, 48]",64
"[53, 13, 59, 19]",6,6,"[52, 12, 60, 20]",64
"[1, 19, 7, 25]",5,5,"[0, 16, 8, 32]",128
"[7, 43, 13, 49]",4,4,"[0, 40, 16, 56]",256
"[14, 27, 20, 33]",5,5,"[12, 24, 20, 40]",128
"[39, 49, 45, 55]",4,4,"[32, 40, 48, 56]",256
"[15, 19, 21, 25]",4,4,"[8, 16, 24, 32]",256
"[35, 23, 41, 29]",4,4,"[32, 16, 48, 32]",256
"[31, 53, 37, 59]",4,4,"[24, 48, 40, 64]",256
"[25, 37, 31, 43]",6,6,"[24, 36, 32, 44]",64
"[42, 40, 48, 46]",6,6,"[40, 40, 48, 48]",64
"[23, 45, 29, 51]",4,4,"[16, 40, 32, 56]",256
"[0, 47, 6, 53]",5,5,"[0, 40, 8, 56]",128
"[1, 4, 7, 10]",6,6,"[0, 4, 8, 12]",64
"[38, 49, 44, 55]",6,6,"[36, 48, 44, 56]",64
"[17, 37, 23, 43]",6,6,"[16, 36, 24, 44]",64
"[18, 27, 24, 33]",5,5,"[16, 24, 24, 40]",128
"[53, 33, 59, 39]",6,6,"[52, 32, 60, 40]",64
"[41, 10, 47, 16]",6,6,"[40, 8, 48, 16]",64
"[28, 26, 34, 32]",6,6,"[28, 24, 36, 32]",64
"[25, 19, 31, 25]",5,5,"[24, 16, 32, 32]",128
"[39, 56, 45, 62]",4,4,"[32, 48, 48, 64]",256
"[16, 1, 22, 7]",6,6,"[16, 0, 24, 8]",64
"[16, 51, 22, 57]",5,5,"[16, 48, 24, 64]",128
"[45, 23, 51, 29]",5,5,"[44, 16, 52, 32]",128
"[49, 11, 55, 17]",5,5,"[48, 8, 56, 24]",128
"[21, 21, 27, 27]",6,6,"[20, 20, 28, 28]",64
"[29, 22, 35, 28]",6,6,"[28, 20, 36, 28]",64
"[28, 35, 34, 41]",5,5,"[28, 32, 36, 48]",128
"[43, 27, 49, 33]",4,4,"[40, 24, 56, 40]",256
"[11, 48, 17, 54]",4,4,"[8, 40, 24, 56]",256
"[45, 49, 51, 55]",6,6,"[44, 48, 52, 56]",64
"[31, 49, 37, 55]",4,4,"[24, 40, 40, 56]",256
"[22, 18, 28, 24]",6,6,"[20, 16, 28, 24]",64
"[11, 12, 17, 18]",4,4,"[8, 8, 24, 24]",256
"[36, 36, 42, 42]",6,6,"[36, 36, 44, 44]",64
"[30, 11, 36, 17]",5,5,"[28, 8, 36, 24]",128
"[58, 26, 64, 32]",6,6,"[56, 24, 64, 32]",64
"[55, 1, 61, 7]",4,4,"[48, 0, 64, 16]",256
"[48, 41, 54, 47]",6,6,"[48, 40, 56, 48]",64
"[0, 30, 6, 36]",6,6,"[0, 28, 8, 36]",64
"[10, 15, 16, 21]",5,5,"[8, 8, 16, 24]",128
"[34, 15, 40, 21]",5,5,"[32, 8, 40, 24]",128
"[28, 30, 34, 36]",6,6,"[28, 28, 36, 36]",64
"[47, 38, 53, 44]",4,4,"[40, 32, 56, 48]",256
"[25, 8, 31, 14]",6,6,"[24, 8, 32, 16]",64
"[44, 26, 50, 32]",6,6,"[44, 24, 52, 32]",64
"[48, 4, 54, 10]",6,6,"[48, 4, 56, 12]",64
"[33, 1, 39, 7]",6,6,"[32, 0, 40, 8]",64
"[34, 23, 40, 29]",5,5,"[32, 16, 40, 32]",128
"[16, 33, 22, 39]",6,6,"[16, 32, 24, 40]",64
"[32, 21, 38, 27]",6,6,"[32, 20, 40, 28]",64
"[10, 27, 16, 33]",5,5,"[8, 24, 16, 40]",128
"[21, 15, 27, 21]",5,5,"[20, 8, 28, 24]",128
"[46, 5, 52, 11]",6,6,"[44, 4, 52, 12]",64
"[28, 1, 34, 7]",6,6,"[28, 0, 36, 8]",64
"[41, 57, 47, 63]",6,6,"[40, 56, 48, 64]",64
"[6, 40, 12, 46]",6,6,"[4, 40, 12, 48]",64
"[23, 53, 29, 59]",4,4,"[16, 48, 32, 64]",256
"[2, 20, 8, 26]",6,6,"[0, 20, 8, 28]",64
"[25, 46, 31, 52]",6,6,"[24, 44, 32, 52]",64
"[6, 37, 12, 43]",6,6,"[4, 36, 12, 44]",64
"[10, 40, 16, 46]",6,6,"[8, 40, 16, 48]",64
"[44, 5, 50, 11]",6,6,"[44, 4, 52, 12]",64
"[26, 35, 32, 41]",5,5,"[24, 32, 32, 48]",128
"[27, 7, 33, 13]",4,4,"[24, 0, 40, 16]",256
"[27, 24, 33, 30]",4,4,"[24, 24, 40, 40]",256
"[11, 25, 17, 31]",4,4,"[8, 24, 24, 40]",256
"[4, 27, 10, 33]",5,5,"[4, 24, 12, 40]",128
"[20, 37, 26, 43]",6,6,"[20, 36, 28, 44]",64
"[26, 9, 32, 15]",6,6,"[24, 8, 32, 16]",64
"[20, 14, 26, 20]",6,6,"[20, 12, 28, 20]",64
"[24, 32, 30, 38]",6,6,"[24, 32, 32, 40]",64
"[25, 12, 31, 18]",6,6,"[24, 12, 32, 20]",64
"[6, 56, 12, 62]",6,6,"[4, 56, 12, 64]",64
"[53, 12, 59, 18]",6,6,"[52, 12, 60, 20]",64
"[20, 0, 26, 6]",6,6,"[20, 0, 28, 8]",64
"[31, 45, 37, 51]",4,4,"[24, 40, 40, 56]",256
"[24, 26, 30, 32]",6,6,"[24, 24, 32, 32]",64
"[43, 25, 49, 31]",4,4,"[40, 24, 56, 40]",256
"[56, 32, 62, 38]",6,6,"[56, 32, 64, 40]",64
"[31, 27, 37, 33]",4,4,"[24, 24, 40, 40]",256
"[8, 28, 14, 34]",6,6,"[8, 28, 16, 36]",64
"[20, 17, 26, 23]",6,6,"[20, 16, 28, 24]",64
"[57, 10, 63, 16]",6,6,"[56, 8, 64, 16]",64
"[43, 36, 49, 42]",4,4,"[40, 32, 56, 48]",256
"[35, 47, 41, 53]",4,4,"[32, 40, 48, 56]",256
"[14, 52, 20, 58]",6,6,"[12, 52, 20, 60]",64
"[41, 49, 47, 55]",6,6,"[40, 48, 48, 56]",64
"[11, 4, 17, 10]",4,4,"[8, 0, 24, 16]",256
"[24, 11, 30, 17]",5,5,"[24, 8, 32, 24]",128
"[30, 11, 36, 17]",5,5,"[28, 8, 36, 24]",128
"[13, 56, 19, 62]",6,6,"[12, 56, 20, 64]",64
"[19, 47, 25, 53]",4,4,"[16, 40, 32, 56]",256
"[42, 24, 48, 30]",6,6,"[40, 24, 48, 32]",64
"[52, 54, 58, 60]",6,6,"[52, 52, 60, 60]",64
"[55, 9, 61, 15]",4,4,"[48, 8, 64, 24]",256
"[10, 40, 16, 46]",6,6,"[8, 40, 16, 48]",64
"[50, 3, 56, 9]",5,5,"[48, 0, 56, 16]",128
"[10, 12, 16, 18]",6,6,"[8, 12, 16, 20]",64
"[7, 4, 13, 10]",4,4,"[0, 0, 16, 16]",256
"[58, 18, 64, 24]",6,6,"[56, 16, 64, 24]",64
"[22, 29, 28, 35]",6,6,"[20, 28, 28, 36]",64
"[11, 32, 17, 38]",4,4,"[8, 24, 24, 40]",256
"[5, 28, 11, 34]",6,6,"[4, 28, 12, 36]",64
"[36, 13, 42, 19]",6,6,"[36, 12, 44, 20]",64
"[27, 25, 33, 31]",4,4,"[24, 24, 40, 40]",256
"[57, 24, 63, 30]",6,6,"[56, 24, 64, 32]",64
"[8, 38, 14, 44]",6,6,"[8, 36, 16, 44]",64
"[33, 39, 39, 45]",5,5,"[32, 32, 40, 48]",128
"[24, 6, 30, 12]",6,6,"[24, 4, 32, 12]",64
"[11, 14, 17, 20]",4,4,"[8, 8, 24, 24]",256
"[31, 27, 37, 33]",4,4,"[24, 24, 40, 40]",256
"[24, 1, 30, 7]",6,6,"[24, 0, 32, 8]",64
"[16, 10, 22, 16]",6,6,"[16, 8, 24, 16]",64
"[26, 45, 32, 51]",6,6,"[24, 44, 32, 52]",64
"[34, 56, 40, 62]",6,6,"[32, 56, 40, 64]",64
"[30, 52, 36, 58]",6,6,"[28, 52, 36, 60]",64
"[11, 7, 17, 13]",4,4,"[8, 0, 24, 16]",256
"[55, 34, 61, 40]",4,4,"[48, 24, 64, 40]",256
"[32, 50, 38, 56]",6,6,"[32, 48, 40, 56]",64
"[43, 16, 49, 22]",4,4,"[40, 16, 56, 32]",256
"[28, 33, 34, 39]",6,6,"[28, 32, 36, 40]",64
"[27, 39, 33, 45]",4,4,"[24, 32, 40, 48]",256
"[19, 44, 25, 50]",4,4,"[16, 40, 32, 56]",256
"[8, 18, 14, 24]",6,6,"[8, 16, 16, 24]",64
"[34, 25, 40, 31]",6,6,"[32, 24, 40, 32]",64
"[24, 1, 30, 7]",6,6,"[24, 0, 32, 8]",64
"[18, 48, 24, 54]",6,6,"[16, 48, 24, 56]",64
"[55, 33, 61, 39]",4,4,"[48, 24, 64, 40]",256
"[2, 37, 8, 43]",6,6,"[0, 36, 8, 44]",64
"[54, 32, 60, 38]",6,6,"[52, 32, 60, 40]",64
"[16, 14, 22, 20]",6,6,"[16, 12, 24, 20]",64
"[3, 45, 9, 51]",4,4,"[0, 40, 16, 56]",256
"[54, 29, 60, 35]",6,6,"[52, 28, 60, 36]",64
"[49, 34, 55, 40]",6,6,"[48, 32, 56, 40]",64
"[5, 37, 11, 43]",6,6,"[4, 36, 12, 44]",64
"[37, 36, 43, 42]",6,6,"[36, 36, 44, 44]",64
"[23, 2, 29, 8]",4,4,"[16, 0, 32, 16]",256
"[49, 33, 55, 39]",6,6,"[48, 32, 56, 40]",64
"[45, 36, 51, 42]",6,6,"[44, 36, 52, 44]",64
"[10, 56, 16, 62]",6,6,"[8, 56, 16, 64]",64
"[14, 15, 20, 21]",5,5,"[12, 8, 20, 24]",128
"[43, 27, 49, 33]",4,4,"[40, 24, 56, 40]",256
"[20, 16, 26, 22]",6,6,"[20, 16, 28, 24]",64
"[2, 15, 8, 21]",5,5,"[0, 8, 8, 24]",128
"[39, 50, 45, 56]",4,4,"[32, 40, 48, 56]",256
"[33, 19, 39, 25]",5,5,"[32, 16, 40, 32]",128
"[4, 48, 10, 54]",6,6,"[4, 48, 12, 56]",64
"[15, 38, 21, 44]",4,4,"[8, 32, 24, 48]",256
"[20, 11, 26, 17]",5,5,"[20, 8, 28, 24]",128
"[25, 20, 31, 26]",6,6,"[24, 20, 32, 28]",64
"[4, 16, 10, 22]",6,6,"[4, 16, 12, 24]",64
"[41, 19, 47, 25]",5,5,"[40, 16, 48, 32]",128
"[44, 20, 50, 26]",6,6,"[44, 20, 52, 28]",64
"[50, 47, 56, 53]",5,5,"[48, 40, 56, 56]",128
"[5, 34, 11, 40]",6,6,"[4, 32, 12, 40]",64
"[20, 1, 26, 7]",6,6,"[20, 0, 28, 8]",64
"[37, 34, 43, 40]",6,6,"[36, 32, 44, 40]",64
"[18, 41, 24, 47]",6,6,"[16, 40, 24, 48]",64
"[29, 29, 35, 35]",6,6,"[28, 28, 36, 36]",64
"[6, 55, 12, 61]",5,5,"[4, 48, 12, 64]",128
"[28, 49, 34, 55]",6,6,"[28, 48, 36, 56]",64
"[30, 3, 36, 9]",5,5,"[28, 0, 36, 16]",128
"[1, 8, 7, 14]",6,6,"[0, 8, 8, 16]",64
"[26, 11, 32, 17]",5,5,"[24, 8, 32, 24]",128
"[52, 57, 58, 63]",6,6,"[52, 56, 60, 64]",64
"[7, 0, 13, 6]",4,4,"[0, 0, 16, 16]",256
"[15, 25, 21, 31]",4,4,"[8, 24, 24, 40]",256
"[48, 26, 54, 32]",6,6,"[48, 24, 56, 32]",64
"[40, 52, 46, 58]",6,6,"[40, 52, 48, 60]",64
"[47, 34, 53, 40]",4,4,"[40, 24, 56, 40]",256
"[0, 22, 6, 28]",6,6,"[0, 20, 8, 28]",64
"[49, 46, 55, 52]",6,6,"[48, 44, 56, 52]",64
"[51, 38, 57, 44]",4,4,"[48, 32, 64, 48]",256
"[33, 44, 39, 50]",6,6,"[32, 44, 40, 52]",64
"[34, 36, 40, 42]",6,6,"[32, 36, 40, 44]",64
"[52, 32, 58, 38]",6,6,"[52, 32, 60, 40]",64
"[50, 24, 56, 30]",6,6,"[48, 24, 56, 32]",64
"[9, 55, 15, 61]",5,5,"[8, 48, 16, 64]",128
"[30, 3, 36, 9]",5,5,"[28, 0, 36, 16]",128
"[50, 39, 56, 45]",5,5,"[48, 32, 56, 48]",128
"[13, 40, 19, 46]",6,6,"[12, 40, 20, 48]",64
"[24, 37, 30, 43]",6,6,"[24, 36, 32, 44]",64
"[17, 11, 23, 17]",5,5,"[16, 8, 24, 24]",128
"[27, 46, 33, 52]",4,4,"[24, 40, 40, 56]",256
"[30, 2, 36, 8]",6,6,"[28, 0, 36, 8]",64
"[41, 29, 47, 35]",6,6,"[40, 28, 48, 36]",64
"[31, 5, 37, 11]",4,4,"[24, 0, 40, 16]",256
"[40, 1, 46, 7]",6,6,"[40, 0, 48, 8]",64
"[33, 37, 39, 43]",6,6,"[32, 36, 40, 44]",64
"[22, 47, 28, 53]",5,5,"[20, 40, 28, 56]",128
"[44, 10, 50, 16]",6,6,"[44, 8, 52, 16]",64
"[50, 21, 56, 27]",6,6,"[48, 20, 56, 28]",64
"[21, 49, 27, 55]",6,6,"[20, 48, 28, 56]",64
"[54, 29, 60, 35]",6,6,"[52, 28, 60, 36]",64
"[23, 8, 29, 14]",4,4,"[16, 8, 32, 24]",256
"[50, 50, 56, 56]",6,6,"[48, 48, 56, 56]",64
"[25, 26, 31, 32]",6,6,"[24, 24, 32, 32]",64
"[56, 9, 62, 15]",6,6,"[56, 8, 64, 16]",64
"[3, 49, 9, 55]",4,4,"[0, 40, 16, 56]",256
"[56, 26, 62, 32]",6,6,"[56, 24, 64, 32]",64
"[20, 3, 26, 9]",5,5,"[20, 0, 28, 16]",128
"[46, 45, 52, 51]",6,6,"[44, 44, 52, 52]",64
"[42, 37, 48, 43]",6,6,"[40, 36, 48, 44]",64
"[32, 41, 38, 47]",6,6,"[32, 40, 40, 48]",64
"[43, 42, 49, 48]",4,4,"[40, 32, 56, 48]",256
"[30, 40, 36, 46]",6,6,"[28, 40, 36, 48]",64
"[35, 28, 41, 34]",4,4,"[32, 24, 48, 40]",256
"[9, 53, 15, 59]",6,6,"[8, 52, 16, 60]",64
"[6, 9, 12, 15]",6,6,"[4, 8, 12, 16]",64
"[51, 25, 57, 31]",4,4,"[48, 24, 64, 40]",256
"[7, 51, 13, 57]",4,4,"[0, 48, 16, 64]",256
"[22, 37, 28, 43]",6,6,"[20, 36, 28, 44]",64
"[14, 0, 20, 6]",6,6,"[12, 0, 20, 8]",64
"[23, 1, 29, 7]",4,4,"[16, 0, 32, 16]",256
"[6, 32, 12, 38]",6,6,"[4, 32, 12, 40]",64
"[45, 34, 51, 40]",6,6,"[44, 32, 52, 40]",64
"[23, 48, 29, 54]",4,4,"[16, 40, 32, 56]",256
"[32, 22, 38, 28]",6,6,"[32, 20, 40, 28]",64
"[2, 57, 8, 63]",6,6,"[0, 56, 8, 64]",64
"[50, 34, 56, 40]",6,6,"[48, 32, 56, 40]",64
"[58, 54, 64, 60]",6,6,"[56, 52, 64, 60]",64
"[54, 27, 60, 33]",5,5,"[52, 24, 60, 40]",128
"[17, 23, 23, 29]",5,5,"[16, 16, 24, 32]",128
"[38, 57, 44, 63]",6,6,"[36, 56, 44, 64]",64
"[54, 57, 60, 63]",6,6,"[52, 56, 60, 64]",64
"[57, 55, 63, 61]",5,5,"[56, 48, 64, 64]",128
"[27, 56, 33, 62]",4,4,"[24, 48, 40, 64]",256
"[6, 46, 12, 52]",6,6,"[4, 44, 12, 52]",64
"[6, 10, 12, 16]",6,6,"[4, 8, 12, 16]",64
"[22, 55, 28, 61]",5,5,"[20, 48, 28, 64]",128
"[38, 22, 44, 28]",6,6,"[36, 20, 44, 28]",64
"[26, 7, 32, 13]",5,5,"[24, 0, 32, 16]",128
"[27, 7, 33, 13]",4,4,"[24, 0, 40, 16]",256
"[35, 41, 41, 47]",4,4,"[32, 32, 48, 48]",256
"[43, 4, 49, 10]",4,4,"[40, 0, 56, 16]",256
"[56, 51, 62, 57]",5,5,"[56, 48, 64, 64]",128
"[19, 51, 25, 57]",4,4,"[16, 48, 32, 64]",256
"[43, 40, 49, 46]",4,4,"[40, 32, 56, 48]",256
"[58, 10, 64, 16]",6,6,"[56, 8, 64, 16]",64
"[50, 33, 56, 39]",6,6,"[48, 32, 56, 40]",64
"[53, 24, 59, 30]",6,6,"[52, 24, 60, 32]",64
"[9, 26, 15, 32]",6,6,"[8, 24, 16, 32]",64
"[14, 18, 20, 24]",6,6,"[12, 16, 20, 24]",64
"[11, 7, 17, 13]",4,4,"[8, 0, 24, 16]",256
"[33, 44, 39, 50]",6,6,"[32, 44, 40, 52]",64
"[19, 38, 25, 44]",4,4,"[16, 32, 32, 48]",256
"[32, 43, 38, 49]",5,5,"[32, 40, 40, 56]",128
"[2, 49, 8, 55]",6,6,"[0, 48, 8, 56]",64
"[25, 57, 31, 63]",6,6,"[24, 56, 32, 64]",64
"[27, 7, 33, 13]",4,4,"[24, 0, 40, 16]",256
"[54, 50, 60, 56]",6,6,"[52, 48, 60, 56]",64
"[50, 14, 56, 20]",6,6,"[48, 12, 56, 20]",64
"[10, 22, 16, 28]",6,6,"[8, 20, 16, 28]",64
"[5, 58, 11, 64]",6,6,"[4, 56, 12, 64]",64
"[9, 15, 15, 21]",5,5,"[8, 8, 16, 24]",128
"[56, 31, 62, 37]",5,5,"[56, 24, 64, 40]",128
"[57, 21, 63, 27]",6,6,"[56, 20, 64, 28]",64
"[49, 35, 55, 41]",5,5,"[48, 32, 56, 48]",128
"[28, 18, 34, 24]",6,6,"[28, 16, 36, 24]",64
"[28, 18, 34, 24]",6,6,"[28, 16, 36, 24]",64
"[28, 1, 34, 7]",6,6,"[28, 0, 36, 8]",64
"[0, 5, 6, 11]",6,6,"[0, 4, 8, 12]",64
"[31, 17, 37, 23]",4,4,"[24, 16, 40, 32]",256
"[42, 56, 48, 62]",6,6,"[40, 56, 48, 64]",64
"[36, 18, 42, 24]",6,6,"[36, 16, 44, 24]",64
"[27, 38, 33, 44]",4,4,"[24, 32, 40, 48]",256
"[5, 43, 11, 49]",5,5,"[4, 40, 12, 56]",128
"[23, 15, 29, 21]",4,4,"[16, 8, 32, 24]",256
"[40, 14, 46, 20]",6,6,"[40, 12, 48, 20]",64
"[25, 18, 31, 24]",6,6,"[24, 16, 32, 24]",64
"[27, 22, 33, 28]",4,4,"[24, 16, 40, 32]",256
"[38, 21, 44, 27]",6,6,"[36, 20, 44, 28]",64
"[3, 28, 9, 34]",4,4,"[0, 24, 16, 40]",256
"[28, 41, 34, 47]",6,6,"[28, 40, 36, 48]",64
"[11, 20, 17, 26]",4,4,"[8, 16, 24, 32]",256
"[15, 47, 21, 53]",4,4,"[8, 40, 24, 56]",256
"[16, 53, 22, 59]",6,6,"[16, 52, 24, 60]",64
"[51, 20, 57, 26]",4,4,"[48, 16, 64, 32]",256
"[43, 25, 49, 31]",4,4,"[40, 24, 56, 40]",256
"[40, 22, 46, 28]",6,6,"[40, 20, 48, 28]",64
"[58, 16, 64, 22]",6,6,"[56, 16, 64, 24]",64
"[53, 16, 59, 22]",6,6,"[52, 16, 60, 24]",64
"[30, 33, 36, 39]",6,6,"[28, 32, 36, 40]",64
"[58, 42, 64, 48]",6,6,"[56, 40, 64, 48]",64
"[30, 39, 36, 45]",5,5,"[28, 32, 36, 48]",128
"[44, 48, 50, 54]",6,6,"[44, 48, 52, 56]",64
"[58, 21, 64, 27]",6,6,"[56, 20, 64, 28]",64
"[26, 56, 32, 62]",6,6,"[24, 56, 32, 64]",64
"[6, 55, 12, 61]",5,5,"[4, 48, 12, 64]",128
"[46, 50, 52, 56]",6,6,"[44, 48, 52, 56]",64
"[57, 45, 63, 51]",6,6,"[56, 44, 64, 52]",64
"[54, 1, 60, 7]",6,6,"[52, 0, 60, 8]",64
"[1, 19, 7, 25]",5,5,"[0, 16, 8, 32]",128
"[53, 14, 59, 20]",6,6,"[52, 12, 60, 20]",64
"[13, 39, 19, 45]",5,5,"[12, 32, 20, 48]",128
"[35, 9, 41, 15]",4,4,"[32, 8, 48, 24]",256
"[54, 11, 60, 17]",5,5,"[52, 8, 60, 24]",128
"[6, 31, 12, 37]",5,5,"[4, 24, 12, 40]",128
"[33, 21, 39, 27]",6,6,"[32, 20, 40, 28]",64
"[26, 38, 32, 44]",6,6,"[24, 36, 32, 44]",64
"[23, 22, 29, 28]",4,4,"[16, 16, 32, 32]",256
"[23, 30, 29, 36]",4,4,"[16, 24, 32, 40]",256
"[29, 19, 35, 25]",5,5,"[28, 16, 36, 32]",128
"[46, 23, 52, 29]",5,5,"[44, 16, 52, 32]",128
"[2, 26, 8, 32]",6,6,"[0, 24, 8, 32]",64
"[1, 2, 7, 8]",6,6,"[0, 0, 8, 8]",64
"[32, 20, 38, 26]",6,6,"[32, 20, 40, 28]",64
"[13, 35, 19, 41]",5,5,"[12, 32, 20, 48]",128
"[42, 32, 48, 38]",6,6,"[40, 32, 48, 40]",64
"[42, 8, 48, 14]",6,6,"[40, 8, 48, 16]",64
"[26, 25, 32, 31]",6,6,"[24, 24, 32, 32]",64
"[52, 9, 58, 15]",6,6,"[52, 8, 60, 16]",64
"[25, 43, 31, 49]",5,5,"[24, 40, 32, 56]",128
"[42, 19, 48, 25]",5,5,"[40, 16, 48, 32]",128
"[9, 8, 15, 14]",6,6,"[8, 8, 16, 16]",64
"[12, 9, 18, 15]",6,6,"[12, 8, 20, 16]",64
"[38, 53, 44, 59]",6,6,"[36, 52, 44, 60]",64
"[12, 25, 18, 31]",6,6,"[12, 24, 20, 32]",64
"[39, 54, 45, 60]",4,4,"[32, 48, 48, 64]",256
"[46, 34, 52, 40]",6,6,"[44, 32, 52, 40]",64
"[33, 0, 39, 6]",6,6,"[32, 0, 40, 8]",64
"[53, 48, 59, 54]",6,6,"[52, 48, 60, 56]",64
"[6, 17, 12, 23]",6,6,"[4, 16, 12, 24]",64
"[30, 26, 36, 32]",6,6,"[28, 24, 36, 32]",64
"[41, 18, 47, 24]",6,6,"[40, 16, 48, 24]",64
"[15, 10, 21, 16]",4,4,"[8, 8, 24, 24]",256
"[9, 41, 15, 47]",6,6,"[8, 40, 16, 48]",64
"[42, 47, 48, 53]",5,5,"[40, 40, 48, 56]",128
"[52, 2, 58, 8]",6,6,"[52, 0, 60, 8]",64
"[23, 23, 29, 29]",4,4,"[16, 16, 32, 32]",256
"[19, 47, 25, 53]",4,4,"[16, 40, 32, 56]",256
"[16, 53, 22, 59]",6,6,"[16, 52, 24, 60]",64
"[50, 4, 56, 10]",6,6,"[48, 4, 56, 12]",64
"[0, 20, 6, 26]",6,6,"[0, 20, 8, 28]",64
"[7, 2, 13, 8]",4,4,"[0, 0, 16, 16]",256
"[43, 3, 49, 9]",4,4,"[40, 0, 56, 16]",256
"[13, 8, 19, 14]",6,6,"[12, 8, 20, 16]",64
"[14, 25, 20, 31]",6,6,"[12, 24, 20, 32]",64
"[5, 17, 11, 23]",6,6,"[4, 16, 12, 24]",64
"[39, 35, 45, 41]",4,4,"[32, 32, 48, 48]",256
"[58, 9, 64, 15]",6,6,"[56, 8, 64, 16]",64
"[56, 54, 62, 60]",6,6,"[56, 52, 64, 60]",64
"[56, 26, 62, 32]",6,6,"[56, 24, 64, 32]",64
"[49, 2, 55, 8]",6,6,"[48, 0, 56, 8]",64
"[50, 32, 56, 38]",6,6,"[48, 32, 56, 40]",64
"[13, 10, 19, 16]",6,6,"[12, 8, 20, 16]",64
"[30, 0, 36, 6]",6,6,"[28, 0, 36, 8]",64
"[9, 21, 15, 27]",6,6,"[8, 20, 16, 28]",64
"[21, 43, 27, 49]",5,5,"[20, 40, 28, 56]",128
"[27, 21, 33, 27]",4,4,"[24, 16, 40, 32]",256
"[43, 44, 49, 50]",4,4,"[40, 40, 56, 56]",256
"[41, 51, 47, 57]",5,5,"[40, 48, 48, 64]",128
"[29, 47, 35, 53]",5,5,"[28, 40, 36, 56]",128
"[20, 41, 26, 47]",6,6,"[20, 40, 28, 48]",64
"[45, 21, 51, 27]",6,6,"[44, 20, 52, 28]",64
"[44, 52, 50, 58]",6,6,"[44, 52, 52, 60]",64
"[32, 0, 38, 6]",6,6,"[32, 0, 40, 8]",64
"[57, 35, 63, 41]",5,5,"[56, 32, 64, 48]",128
"[37, 33, 43, 39]",6,6,"[36, 32, 44, 40]",64
"[12, 15, 18, 21]",5,5,"[12, 8, 20, 24]",128
"[24, 10, 30, 16]",6,6,"[24, 8, 32, 16]",64
"[8, 25, 14, 31]",6,6,"[8, 24, 16, 32]",64
"[2, 3, 8, 9]",5,5,"[0, 0, 8, 16]",128
"[49, 36, 55, 42]",6,6,"[48, 36, 56, 44]",64
"[25, 16, 31, 22]",6,6,"[24, 16, 32, 24]",64
"[29, 15, 35, 21]",5,5,"[28, 8, 36, 24]",128
